DateTime,Entries,UniqueIPs
1541896339,13782,14191
1541897795,13784,14190
1541898782,13853,14277
1541899466,13851,14286
1541900430,13846,14286
1541901389,13847,14287
1541902359,13844,14284
1541903310,13840,14279
1541904272,13841,14280
1541904982,13845,14284
1541905712,13848,14286
1541906691,13839,14276
1541907384,13832,14269
1541908109,13825,14262
1541909141,13826,14263
1541910031,13819,14256
1541910995,13823,14261
1541911704,13824,14261
1541912444,13824,14262
1541913144,13821,14260
1541913875,13821,14260
1541914845,13818,14257
1541915791,13816,14256
1541916755,13818,14258
1541917466,13813,14253
1541918182,13815,14256
1541918905,13815,14256
1541919636,13819,14261
1541920621,13815,14256
1541921553,13817,14263
1541922514,13815,14262
1541923478,13820,14266
1541924433,13817,14262
1541925152,13814,14259
1541925870,13813,14258
1541926582,13820,14265
1541927318,13821,14265
1541928290,13819,14263
1541929228,13824,14269
1541930189,13818,14264
1541931163,13830,14277
1541931866,13825,14272
1541932583,13823,14269
1541933305,13823,14268
1541934039,13815,14258
1541934982,13822,14265
1541936199,13820,14263
1541936907,13815,14257
1541938107,13824,14266
1541939566,13814,14255
1541940264,13818,14259
1541940991,13816,14257
1541941958,13816,14258
1541942676,13821,14263
1541943381,13817,14259
1541944093,13816,14259
1541944957,13817,14260
1541945798,13812,14255
1541946501,13818,14261
1541947230,13814,14256
1541947974,13814,14255
1541948916,13810,14251
1541949540,13808,14248
1541950335,13811,14251
1541951055,13811,14251
1541952019,13809,14249
1541953001,13817,14256
1541953953,13815,14254
1541954665,13812,14252
1541955383,13816,14257
1541956107,13812,14253
1541956835,13814,14255
1541957798,13813,14254
1541958755,13813,14253
1541959717,13814,14255
1541960669,13809,14251
1541961633,13814,14255
1541962591,13815,14255
1541963562,13816,14257
1541964266,13813,14255
1541964988,13812,14254
1541965706,13814,14257
1541966437,13811,14241
1541967396,13802,14227
1541968352,13800,14225
1541969314,13809,14234
1541970047,13809,14234
1541971254,13804,14230
1541971953,13802,14227
1541972912,13808,14234
1541973628,13810,14236
1541974350,13807,14234
1541975074,13808,14234
1541975784,13806,14235
1541976527,13807,14236
1541977241,13807,14236
1541977956,13806,14235
1541978670,13811,14240
1541979387,13810,14239
1541980107,13805,14233
1541980838,13810,14240
1541981803,13807,14235
1541982820,13807,14235
1541983713,13806,14233
1541984433,13799,14224
1541985151,13800,14225
1541985896,13793,14219
1541986840,13791,14216
1541987794,13789,14212
1541988740,13784,14208
1541989452,13776,14200
1541990170,13777,14201
1541990895,13773,14198
1541991611,13767,14192
1541992583,13766,14194
1541993538,13767,14196
1541994501,13764,14193
1541995460,13766,14193
1541996415,13762,14190
1541997396,13755,14183
1541998339,13765,14193
1541999316,13761,14189
1542000268,13763,14190
1542001228,13766,14192
1542002193,13766,14193
1542003157,13742,14161
1542003866,13747,14168
1542004587,13751,14172
1542005307,13745,14166
1542006039,13745,14165
1542006998,13744,14162
1542007954,13736,14153
1542008925,13741,14158
1542009868,13742,14156
1542010814,13743,14158
1542011533,13749,14164
1542012255,13746,14161
1542012966,13749,14164
1542013725,13743,14158
1542014667,13734,14150
1542015630,13727,14145
1542016344,13732,14151
1542017075,13731,14150
1542017789,13732,14151
1542018516,13732,14151
1542019454,13735,14154
1542020437,13732,14151
1542021148,13734,14152
1542021868,13730,14148
1542022583,13725,14142
1542023310,13723,14139
1542024297,13724,14140
1542025223,13723,14141
1542026196,13728,14146
1542027152,13725,14143
1542028117,13735,14153
1542029068,13723,14142
1542030030,13727,14146
1542030764,13727,14146
1542031479,13727,14145
1542032186,13729,14147
1542032905,13729,14148
1542033870,13728,14148
1542034834,13730,14149
1542035800,13718,14137
1542036906,13720,14137
1542037717,13721,14138
1542038675,13725,14142
1542039632,13709,14119
1542040346,13700,14114
1542041074,13697,14112
1542042035,13701,14115
1542042730,13694,14106
1542043473,13694,14105
1542044428,13702,14114
1542045389,13704,14116
1542046356,13700,14110
1542047311,13696,14103
1542048271,13706,14115
1542049239,13700,14109
1542050185,13704,14111
1542051138,13706,14113
1542051852,13706,14113
1542052575,13707,14113
1542053289,13698,14102
1542054034,13699,14102
1542055481,13705,14108
1542056181,13699,14102
1542056915,13708,14114
1542057867,13701,14106
1542058829,13706,14111
1542059788,13701,14107
1542060754,13700,14106
1542061451,13697,14103
1542062192,13698,14103
1542063137,13693,14097
1542063938,13692,14094
1542064852,13681,14085
1542065778,13686,14090
1542066735,13693,14100
1542067726,13687,14092
1542068669,13698,14104
1542069631,13703,14109
1542070587,13702,14108
1542071559,13689,14095
1542072532,13687,14094
1542073471,13687,14093
1542074427,13685,14089
1542075382,13684,14088
1542076355,13679,14082
1542077064,13676,14079
1542077788,13694,14097
1542078506,13683,14086
1542079232,13685,14087
1542080199,13680,14080
1542081148,13686,14084
1542082124,13680,14078
1542083077,13672,14069
1542084028,13669,14066
1542084987,13668,14066
1542085956,13674,14072
1542086913,13672,14070
1542087868,13668,14066
1542088835,13670,14067
1542089798,13672,14067
1542090758,13674,14068
1542091465,13670,14064
1542092182,13675,14070
1542092905,13670,14065
1542093631,13665,14059
1542094345,13662,14057
1542095070,13663,14059
1542096036,13666,14063
1542096987,13665,14062
1542097686,13666,14063
1542098433,13663,14059
1542099388,13662,14057
1542100353,13666,14061
1542101313,13669,14063
1542102275,13665,14061
1542103235,13662,14059
1542104179,13659,14057
1542105136,13661,14059
1542105848,13664,14062
1542106572,13662,14060
1542107538,13663,14061
1542108256,13666,14064
1542108995,13664,14062
1542109996,13668,14067
1542110920,13664,14063
1542111875,13663,14062
