DateTime,Entries,UniqueIPs
1543679554,97968,106673
1543680541,97958,106667
1543681461,97961,106675
1543682418,97973,106688
1543683388,97986,106701
1543684361,97959,106666
1543685293,97932,106636
1543686257,97928,106634
1543687221,97931,106641
1543688179,97929,106640
1543689139,97933,106634
1543690098,97932,106620
1543691061,97279,105943
1543692024,97295,105964
1543692974,97309,105975
1543693957,97318,105985
1543694894,97376,106048
1543695855,97392,106052
1543696815,97398,106058
1543697779,97326,105960
1543698701,97383,106023
1543699696,97339,105967
1543700659,97404,106035
1543701639,97344,105974
1543702573,97400,106038
1543703564,97330,105948
1543704500,97376,106006
1543705468,97300,105912
1543706423,97295,105897
1543707383,97263,105857
1543708354,97241,105837
1543709326,97309,105909
1543710255,97244,105837
1543711218,97297,105894
1543712185,97305,105903
1543713146,97292,105890
1543714111,97327,105923
1543715060,97323,105929
1543716040,97307,105911
1543716983,97320,105926
1543717940,97319,105941
1543718921,97326,105944
1543719869,97346,105964
1543720820,97348,105964
1543721779,97386,106001
1543722750,97394,106004
1543723712,97391,106006
1543724662,97400,106007
1543725613,97404,106010
1543726575,97412,106008
1543727554,97419,106015
1543728503,97423,106010
1543729461,97426,106015
1543730445,97412,106001
1543731390,97380,105960
1543732344,97348,105925
1543733296,97330,105890
1543734265,97330,105878
1543735224,97314,105847
1543736185,97293,105819
1543737133,97283,105801
1543738100,97350,105877
1543739077,97260,105784
1543740017,97252,105780
1543740972,97246,105781
1543741947,97248,105771
1543742894,97222,105737
1543743869,97289,105809
1543744820,97281,105788
1543745786,97193,105694
1543746746,97183,105685
1543747700,97196,105700
1543748665,97257,105767
1543749635,97212,105732
1543750588,97215,105732
1543751538,97217,105730
1543752795,97214,105732
1543753956,97214,105737
1543754895,97212,105731
1543755861,97192,105703
1543756810,97198,105714
1543757792,97202,105720
1543758731,97201,105714
1543759714,97195,105699
1543760673,97200,105706
1543761633,97208,105699
1543762571,97233,105724
1543763549,97214,105705
1543764492,97193,105669
1543765477,97188,105650
1543766418,97169,105630
1543767389,97162,105602
1543768341,97144,105568
1543769292,97150,105575
1543770264,97166,105580
1543771217,97180,105592
1543772182,97185,105600
1543773150,97178,105592
1543774097,97215,105632
1543775053,97228,105647
1543776013,97245,105671
1543776990,97244,105674
1543777959,96619,105046
1543779144,96614,105042
1543780352,96622,105047
1543781323,96606,105041
1543782510,96566,104978
1543783479,96582,104990
1543784425,96582,104995
1543785383,96576,104984
1543786338,96634,105049
1543787291,96645,105061
1543788268,96642,105050
1543789213,96653,105061
1543790175,96605,105011
1543791135,96663,105073
1543792096,96676,105090
1543793075,96672,105086
1543794011,96681,105096
1543795224,96643,105044
1543796181,96639,105039
1543797143,96641,105040
1543798094,96685,105090
1543799076,96601,104991
1543800009,96658,105065
1543800976,96635,105045
1543801933,96582,104981
1543802917,96561,104964
1543803853,96608,105014
1543804917,96571,104973
1543806284,96577,104978
1543807459,96577,104977
1543808412,96576,104970
1543809387,96577,104965
1543810361,96569,104961
1543811296,96589,104976
1543812262,96589,104983
1543813244,96587,104984
1543814195,96586,104983
1543815385,96602,104997
1543816336,96596,104986
1543817316,96568,104956
1543818254,96626,105019
1543819218,96629,105024
1543820180,96634,105027
1543821164,96673,105073
1543822096,96688,105089
1543823062,96691,105097
1543824029,96699,105104
1543824981,96692,105097
1543825941,96719,105126
1543826895,96732,105147
1543827863,96734,105146
1543828811,96767,105183
1543829785,96856,105292
1543830977,96876,105304
1543831961,96905,105346
1543832894,96976,105436
1543833864,97101,105585
1543834832,97060,105543
1543835789,97118,105606
1543836760,97045,105526
1543837941,97020,105500
1543839144,97019,105498
1543840090,97113,105631
1543841057,97103,105627
1543842022,97093,105620
1543842981,97084,105610
1543843948,97089,105615
1543844895,97160,105760
1543845868,97203,105832
1543847074,97200,105831
1543848011,97192,105815
1543848970,97191,105818
1543849962,97282,105945
1543850897,97365,106057
1543851867,97366,106065
1543852824,97354,106068
1543853786,97353,106061
1543854738,97345,106048
1543855704,97344,106052
1543856664,97359,106056
1543857621,97353,106050
1543858584,97349,106045
1543859542,97400,106099
1543860519,97316,105996
1543861476,97287,105970
1543862662,97281,105960
1543863625,98953,107705
1543864599,98976,107724
1543866053,98979,107730
1543867228,98972,107725
1543868679,98945,107696
1543869876,98944,107700
1543871081,98961,107725
1543872009,98975,107753
1543872991,98983,107760
1543873956,98974,107763
1543874899,98984,107768
1543875863,98971,107762
1543876812,98968,107753
1543877795,98982,107762
1543878984,98997,107780
1543880183,99000,107780
1543881377,98995,107778
1543882342,98987,107775
1543883294,99005,107793
1543884258,98999,107794
1543885222,98993,107786
1543886184,98993,107792
1543887135,98982,107784
1543888118,98998,107803
1543889083,99014,107810
1543890011,99036,107831
1543891251,99048,107846
1543892277,99050,107843
1543893381,99055,107847
1543894348,99016,107795
1543895296,99058,107845
1543896267,99050,107844
1543897221,98998,107786
1543898182,99013,107806
1543899152,99081,107881
1543900106,99078,107886
1543901055,99099,107898
1543902018,99057,107854
1543902973,99120,107926
1543903939,99093,107900
1543904892,99088,107894
1543905860,99083,107898
1543906825,99022,107829
1543907801,99020,107827
1543908736,99085,107897
1543909719,98984,107796
1543910682,98986,107807
1543911614,98977,107792
1543912572,99038,107864
1543913531,99045,107875
1543914504,99026,107854
1543915471,99030,107861
1543916416,99016,107843
1543917370,99038,107855
1543918361,98945,107759
1543919544,98929,107737
1543920491,98920,107737
1543921467,98926,107747
1543922416,98939,107764
1543923387,98931,107756
1543924333,98934,107764
1543925568,98983,107824
1543926756,99086,107978
1543927694,99134,108046
1543928667,99123,108039
1543929610,99129,108047
1543930590,99114,108033
1543931536,99137,108051
1543932524,99128,108047
1543933473,99266,108252
1543934415,99302,108289
1543935372,99305,108302
1543936362,99307,108307
1543937542,99296,108304
1543938497,99287,108294
1543939466,99301,108308
1543940418,99310,108312
1543941372,99304,108309
1543942369,99300,108310
1543943297,99298,108316
1543944256,99303,108328
1543945212,99310,108341
1543946191,99309,108345
1543947160,99304,108339
1543948093,99297,108336
1543949056,99294,108338
1543950020,99304,108352
1543950986,99307,108365
1543952181,99291,108347
1543953136,99266,108323
1543954124,99258,108311
1543955061,99262,108318
1543956036,99281,108334
1543956974,99275,108325
1543957940,99268,108331
1543958897,99253,108321
1543959853,99245,108313
1543960986,99243,108311
1543962255,99245,108314
1543963217,99246,108316
1543964218,99250,108317
1543965138,99234,108300
1543966364,99163,108223
1543967321,99160,108227
1543968283,99162,108231
1543969471,99164,108232
1543970412,99165,108232
1543971370,99151,108220
1543972339,99127,108205
1543973310,99109,108189
1543974258,99168,108257
1543975251,99131,108216
