DateTime,Entries,UniqueIPs
1533139461,828,828
1533161547,773,773
1533183641,747,747
1533205697,715,715
1533227553,695,695
1533249621,692,692
1533271471,683,683
1533293561,672,672
1533315656,617,617
1533337702,588,588
1533359578,592,592
1533381890,576,576
1533403941,561,561
1533426022,546,546
1533448132,546,546
1533470625,508,508
1533492740,457,457
1533514581,454,454
1533536457,401,401
1533558502,367,367
1533580369,313,313
1533602426,309,309
1533624610,262,262
1533646576,241,241
1533668759,452,452
1533690993,486,486
1533713052,698,698
1533735148,879,879
1533757329,936,936
1533779300,1029,1029
1533801378,1050,1050
1533823261,1098,1098
1533845564,1131,1131
1533867616,1154,1154
1533889712,1178,1178
1533911702,1202,1202
1533933620,1251,1251
1533955697,1309,1309
1533977774,1305,1305
1533999619,1305,1305
1534021484,1326,1326
1534043325,1335,1335
1534065402,1347,1347
1534087468,1353,1353
1534109314,1374,1374
1534131404,1386,1386
1534153476,1402,1402
1534175316,1411,1411
1534197385,1416,1416
1534219476,1425,1425
1534241323,1460,1460
1534263369,1445,1445
1534285215,1433,1433
1534307232,1404,1404
1534329161,1350,1350
1534351465,1322,1322
1534373320,1275,1275
1534395390,1263,1263
1534417470,1251,1251
1534439549,1228,1228
1534461551,7489,7489
1534483464,7476,7476
1534505562,7445,7445
1534527426,7418,7418
1534549607,7340,7340
1534571539,7318,7318
1534593682,7335,7335
1534615703,7310,7310
1534637559,7298,7298
1534659641,7309,7309
1534681697,7294,7294
1534703893,7318,7318
1534725873,7317,7317
1534747928,7321,7321
1534769804,7306,7306
1534791703,7303,7303
1534813713,7290,7290
1534835566,7229,7229
1534857862,7143,7143
1534879941,7146,7146
1534902036,7142,7142
1534924101,7185,7185
1534945945,7270,7270
1534968022,7284,7284
1534989888,7332,7332
1535011944,7354,7354
1535034016,7368,7368
1535055869,1090,1090
1535077965,1113,1113
1535100024,1131,1131
1535121873,1168,1168
1535144217,1166,1166
1535166530,1158,1158
1535188609,1155,1155
1535210805,1139,1139
1535232744,1137,1137
1535254603,1117,1117
1535276649,1108,1108
1535298498,1103,1103
1535320585,1037,1037
1535342504,1021,1021
1535364523,986,986
1535386607,973,973
1535408663,959,959
1535430757,945,945
1535452696,945,945
1535474674,944,944
1535496749,942,942
1535518618,943,943
1535540668,850,850
1535562509,798,798
1535584614,771,771
1535607032,688,688
1535629014,645,645
1535651068,619,619
1535673151,601,601
1535695236,545,545
1535717101,419,419
1535739394,307,307
1535761480,240,240
1535783552,239,239
1535805627,240,240
1535827471,240,240
1535849559,241,241
1535871674,239,239
1535893715,239,239
1535916072,6525,6525
1535938092,6524,6524
1535959967,6526,6526
1535982042,6527,6527
1536004106,6524,6524
1536025949,6547,6547
1536048066,6637,6637
1536070345,6665,6665
1536092457,6836,6836
1536114518,6981,6981
1536136852,7049,7049
1536158913,7088,7088
1536181284,7142,7142
1536203565,7176,7176
1536225618,7246,7246
1536247724,7284,7284
1536269566,7295,7295
1536291414,7313,7313
1536313472,7350,7350
1536335565,7366,7366
1536357651,7386,7386
1536379949,7403,7403
1536401801,7403,7403
1536424119,7405,7405
1536446182,7421,7421
1536468023,7446,7446
1536490102,7455,7455
1536512194,1350,1350
1536534262,1236,1236
1536556106,1254,1254
1536578194,1249,1249
1536600280,1258,1258
1536622136,1263,1263
1536644172,1261,1261
1536666275,1259,1259
1536688281,1252,1252
1536710196,1198,1198
1536732284,1174,1174
1536754375,1160,1160
1536776425,1125,1125
1536798606,1094,1094
1536820591,1046,1046
1536842664,1005,1005
1536864527,1004,1004
1536886441,1004,1004
